week_start_date,year,week_of_year,ST_max_Tmax,ST_mean_Tmax,ST_min_Tmin,ST_mean_Tmin,ST_mean_Tavg,ST_max_Tdtr,ST_mean_Tdtr,ST_min_Tdtr,SA_max_Pday,SA_mean_Pday,SA_PRECIP_GT1,SA_PRECIP_GT10,SA_PRECIP_GT30,RA_max_Tair,RA_mean_Tair,RA_min_Tair,RA_max_Tdp,RA_mean_Tdp,RA_min_Tdp,RA_max_RHpc,RA_mean_RHpc,RA_min_RHpc,RA_max_RHsp,RA_mean_RHsp,RA_min_RHsp,RA_min_Tmin,RA_mean_Tmin,RA_max_Tmax,RA_mean_Tmax,RA_max_Tdtr,RA_mean_Tdtr,RA_min_Tdtr,RA_max_Tavg,RA_mean_Tavg,RA_min_Tavg,RA_mean_Pday,RA_max_Pday,ndvi_ne,ndvi_sw,ndvi_nw,ndvi_se
2007-02-05,2007,6,36.7,35.86,21.4,22.41666666666667,29.120000000000005,15.2,13.44,12.4,4.49,0.9557142857142856,2.0,0.0,0.0,27.19,26.07142857142859,24.870000000000005,22.129999999999995,20.91428571428575,19.150000000000034,87.35,75.44000000000003,64.23,16.74,15.607142857142858,13.96,18.25,21.33571428571431,35.55000000000001,32.978571428571456,17.100000000000026,11.642857142857153,6.7000000000000455,28.550000000000008,27.157142857142887,26.150000000000034,0.2714285714285714,1.7,0.3175,0.4429286,0.4014857,0.3285429
2007-02-12,2007,7,36.2,35.03333333333334,21.2,21.971428571428564,28.53333333333333,14.8,12.966666666666667,11.0,7.67,3.812857142857143,6.0,0.0,0.0,28.61000000000001,26.861428571428593,24.52000000000004,24.01000000000005,21.21000000000003,17.29000000000002,90.4,75.78857142857143,55.2,18.86,16.107142857142858,12.46,21.25,22.378571428571448,37.05000000000001,35.07857142857144,14.800000000000011,12.699999999999998,7.699999999999987,30.25,28.728571428571428,26.0,1.1785714285714286,4.0,0.2858,0.3195714000000001,0.2957,0.2570286
2007-02-19,2007,8,35.8,35.22,20.4,21.67142857142857,28.559999999999995,13.8,13.34,13.0,24.17,8.772857142857143,6.0,3.0,0.0,28.400000000000034,26.61285714285717,24.170000000000016,24.36000000000001,20.92285714285716,16.439999999999998,98.45,74.34285714285714,54.8,19.19,15.804285714285715,11.78,18.350000000000023,21.95000000000002,36.05000000000001,34.00714285714288,17.300000000000008,12.057142857142864,6.0,29.5,27.978571428571442,26.550000000000008,4.785714285714286,13.7,0.25701430000000003,0.2372286,0.1182333,0.1790857
2007-02-26,2007,9,33.0,32.0,21.6,22.125,27.3,10.5,9.9,8.9,42.78,15.702857142857145,6.0,4.0,2.0,25.129999999999995,24.40285714285716,23.470000000000034,24.350000000000023,23.17714285714288,22.120000000000005,98.6,93.82,89.62,19.25,17.917142857142856,16.73,20.25,21.77857142857145,32.650000000000034,29.821428571428605,12.199999999999989,8.042857142857152,4.300000000000011,27.450000000000053,25.80000000000004,24.650000000000034,14.182857142857143,36.6,0.1735,0.16591670000000006,0.1996333,0.1745
2007-03-05,2007,10,33.1,31.675,21.7,22.325000000000006,28.0,10.1,10.1,10.1,37.05,8.92142857142857,7.0,1.0,1.0,24.51000000000005,23.562857142857165,22.04000000000002,23.800000000000008,23.03285714285716,21.870000000000005,99.9,97.18285714285715,90.68,18.53,17.754285714285718,16.51,20.650000000000034,21.73571428571432,30.650000000000034,27.19285714285717,10.0,5.457142857142856,2.900000000000034,25.650000000000034,24.464285714285733,22.75,25.942857142857147,133.5,0.21600000000000003,0.2275286,0.2136,0.1889143
2007-03-12,2007,11,33.9,32.56666666666666,21.7,22.06,27.0,12.2,10.65,9.1,30.29,9.765714285714283,5.0,2.0,1.0,25.160000000000025,24.772857142857166,24.350000000000023,23.73000000000001,22.865714285714308,21.390000000000047,95.98,90.28428571428572,84.45,18.55,17.61857142857143,16.03,19.45000000000005,21.72142857142859,32.25,30.55000000000002,12.699999999999989,8.828571428571431,6.7000000000000455,27.0,26.135714285714307,25.149999999999977,5.171428571428573,17.2,0.3033167,0.2926143,0.2850333,0.2571429
2007-03-19,2007,12,34.6,33.1,21.5,22.52857142857143,28.25,10.5,9.6,8.7,82.8,25.134285714285717,6.0,4.0,2.0,25.640000000000054,24.39142857142859,22.75,24.550000000000008,23.191428571428585,21.410000000000025,99.3,93.95714285714286,82.25,19.42,17.94857142857143,16.01,19.650000000000034,21.650000000000013,34.05000000000001,28.95000000000002,12.699999999999989,7.3000000000000025,2.900000000000034,28.149999999999977,25.30000000000002,22.5,11.099999999999998,26.2,0.21324,0.2218286,0.2231286,0.26437140000000003
2007-03-26,2007,13,34.0,32.25,22.6,23.05,27.266666666666666,9.1,8.833333333333334,8.4,25.29,11.858571428571427,6.0,4.0,0.0,25.800000000000008,24.59000000000001,24.080000000000037,24.600000000000023,23.738571428571447,22.920000000000016,99.45,95.54571428571428,92.05,19.55,18.571428571428573,17.64,21.150000000000034,22.292857142857162,32.350000000000016,29.7214285714286,10.0,7.428571428571438,3.2000000000000446,27.400000000000034,26.007142857142874,24.350000000000023,32.714285714285715,124.3,0.2386714,0.2591857,0.2447429,0.2162286
2007-04-02,2007,14,34.4,32.875,21.3,22.58,27.85,9.0,8.85,8.7,33.45,15.872857142857145,6.0,4.0,2.0,25.170000000000016,24.585714285714307,23.600000000000023,24.470000000000034,23.700000000000035,22.600000000000023,99.23,95.40142857142857,90.4,19.36,18.515714285714285,17.49,19.25,22.178571428571445,30.950000000000053,29.078571428571447,11.700000000000045,6.900000000000009,3.8000000000000114,26.899999999999977,25.628571428571444,24.850000000000023,22.58142857142857,50.17,0.2381,0.2738,0.1912,0.2749571
2007-04-09,2007,15,33.5,32.13333333333333,22.5,22.91666666666667,27.4,10.6,9.5,8.9,38.75,13.64,7.0,3.0,1.0,25.450000000000053,23.66428571428575,22.710000000000036,23.470000000000034,22.675714285714307,22.129999999999995,99.65,94.87428571428572,90.28,18.17,17.330000000000002,16.74,18.850000000000023,21.250000000000032,31.650000000000034,28.207142857142877,12.800000000000011,6.957142857142848,2.6000000000000227,26.850000000000023,24.728571428571453,23.30000000000007,3.9071428571428575,7.7,0.1525167,0.1575571,0.14948570000000005,0.2294143
2007-04-16,2007,16,34.1,31.725,22.0,22.74,27.03333333333333,8.9,7.7666666666666675,6.3,75.11,22.271428571428572,6.0,4.0,2.0,25.06,24.39714285714289,23.580000000000037,24.710000000000036,23.66714285714289,22.830000000000037,98.7,96.11857142857143,92.45,19.64,18.45571428571429,17.54,19.75,21.578571428571447,31.75,28.79285714285717,11.800000000000011,7.214285714285723,4.300000000000011,26.149999999999977,25.185714285714287,24.0,12.314285714285715,24.7,0.1430857,0.2743143,0.2071571,0.16845710000000005
2007-04-23,2007,17,33.0,32.1,22.7,22.975,27.85,10.2,9.75,9.3,49.9,15.05,6.0,3.0,2.0,24.620000000000005,24.065714285714307,22.830000000000037,24.330000000000037,23.051428571428605,21.330000000000037,99.15,94.59571428571428,90.5,19.16,17.77857142857143,15.9,20.45000000000005,21.335714285714317,31.550000000000008,28.150000000000013,10.399999999999975,6.8142857142857025,3.899999999999977,26.350000000000023,24.74285714285716,23.400000000000034,6.748571428571429,17.69,0.27137140000000004,0.3006,0.1836571,0.203
2007-04-30,2007,18,32.8,32.4,21.0,22.78,27.9,8.0,8.0,8.0,14.13,6.23,5.0,3.0,0.0,24.550000000000008,23.598571428571443,21.56,23.580000000000037,22.48285714285718,20.590000000000032,99.53,94.26571428571428,86.4,18.4,17.205714285714286,15.21,18.55000000000001,20.40714285714288,33.450000000000045,29.47857142857145,11.5,9.071428571428571,5.5,27.700000000000053,24.942857142857157,22.200000000000053,7.328571428571429,21.0,0.1947143,0.1730857,0.1541,0.2957143
2007-05-07,2007,19,33.5,31.95,19.0,21.125,28.3,10.4,10.4,10.4,45.54,12.654285714285715,4.0,3.0,1.0,24.670000000000016,22.568571428571452,20.27000000000004,24.379999999999995,21.13714285714288,18.230000000000018,99.43,92.42142857142856,84.25,19.35,15.974285714285715,13.06,17.550000000000008,19.207142857142877,33.450000000000045,27.821428571428605,13.100000000000026,8.614285714285732,5.100000000000024,26.900000000000034,23.51428571428573,20.850000000000023,12.72857142857143,43.2,0.1582571,0.2322714,0.16228570000000006,0.1830714
2007-05-14,2007,20,33.8,32.8,22.4,23.075000000000006,28.2,11.4,9.933333333333332,8.7,35.81,9.22,6.0,2.0,1.0,25.379999999999995,23.894285714285733,23.070000000000054,23.620000000000005,22.628571428571448,21.20000000000005,99.1,93.97857142857143,87.0,18.38,17.30142857142857,15.77,19.350000000000023,20.89285714285716,34.150000000000034,30.27857142857145,12.5,9.385714285714293,5.0,27.900000000000034,25.585714285714307,23.75,7.2714285714285705,15.6,0.17018570000000002,0.2290714,0.1714,0.162
2007-05-21,2007,21,32.8,30.55,17.5,19.98,24.7,14.3,10.633333333333336,7.8,21.28,10.517142857142858,6.0,4.0,0.0,25.11000000000001,23.24142857142859,18.879999999999995,23.93000000000001,21.21000000000003,16.32000000000005,96.95,89.84714285714287,76.65,18.69,16.082857142857144,11.68,13.75,19.22142857142859,33.650000000000034,29.150000000000013,16.199999999999992,9.928571428571429,5.300000000000012,26.450000000000053,24.185714285714322,19.70000000000005,6.614285714285713,18.1,0.3646143,0.3496857,0.2568286,0.3299
2007-05-28,2007,22,31.3,30.6,19.5,20.62,26.5,9.7,9.7,9.7,18.44,5.201428571428571,4.0,1.0,0.0,24.49000000000001,23.615714285714308,22.900000000000034,22.850000000000023,21.78142857142859,20.20000000000005,95.85,90.69285714285715,80.15,17.56,16.41857142857143,14.86,18.95000000000005,20.078571428571454,32.05000000000001,30.0214285714286,13.099999999999964,9.942857142857148,7.300000000000013,25.75,25.05000000000002,24.30000000000007,3.7685714285714287,12.89,0.09005714,0.06474286,0.08222857,0.11105710000000002
2007-06-04,2007,23,32.6,31.56,20.7,21.4,26.46666666666667,10.6,9.9,8.7,28.66,7.332857142857143,5.0,2.0,0.0,24.29000000000002,23.59000000000001,22.48000000000001,23.77000000000004,22.114285714285735,20.07000000000005,98.1,92.55428571428571,83.77,18.45,16.737142857142853,14.74,17.150000000000034,20.707142857142877,31.650000000000034,29.478571428571453,14.5,8.771428571428585,3.300000000000012,26.050000000000008,25.092857142857167,24.400000000000034,5.085714285714286,11.5,0.2085,0.2338571,0.25695,0.2148833
2007-06-11,2007,24,32.0,30.383333333333336,21.8,22.28,26.225,8.9,7.925,6.8,33.45,12.828571428571431,7.0,4.0,1.0,23.660000000000025,23.022857142857166,22.5,22.850000000000023,21.650000000000027,20.52000000000004,98.55,93.07285714285715,89.35,17.5,16.251428571428573,15.11,18.650000000000034,20.378571428571462,31.25,28.150000000000034,11.300000000000011,7.771428571428567,2.3999999999999773,25.75,24.26428571428575,22.150000000000034,10.085714285714284,45.6,0.3420714,0.3012286,0.2853,0.3405571
2007-06-18,2007,25,31.7,30.700000000000006,20.7,21.68333333333333,26.566666666666666,9.4,8.633333333333333,7.5,9.79,1.63,2.0,0.0,0.0,23.73000000000001,23.268571428571445,22.5,22.850000000000023,22.192857142857157,21.120000000000005,97.18,94.27857142857144,91.85,17.52,16.8,15.69,19.55000000000001,20.764285714285734,31.25,28.507142857142888,11.699999999999989,7.742857142857148,4.800000000000012,25.650000000000034,24.635714285714307,23.05000000000007,3.628571428571429,10.1,0.1667,0.1659,0.1207857,0.1729714
2007-06-25,2007,26,32.0,31.375,19.6,20.3,26.15,10.6,10.35,10.1,1.59,0.22714285714285715,1.0,0.0,0.0,24.460000000000036,23.811428571428603,22.890000000000054,21.470000000000027,19.611428571428586,17.180000000000007,85.05,79.72142857142856,70.82,16.03,14.327142857142857,12.28,17.850000000000023,19.207142857142877,32.650000000000034,30.992857142857165,13.400000000000036,11.785714285714295,6.699999999999987,26.400000000000034,25.100000000000023,24.0,0.2571428571428571,1.4,0.1534571,0.1292571,0.1744571,0.2022143
2007-07-02,2007,27,32.7,31.566666666666666,19.9,21.25,26.48,12.3,10.5,9.5,5.89,1.3728571428571428,4.0,0.0,0.0,25.06,24.158571428571445,22.98000000000001,21.370000000000005,20.05000000000001,17.379999999999995,91.5,80.67285714285715,73.52,15.97,14.738571428571428,12.37,17.050000000000008,19.664285714285732,33.75,31.964285714285737,15.400000000000036,12.300000000000002,9.900000000000034,27.150000000000034,25.81428571428573,24.75,1.6342857142857146,4.5,0.1814429,0.2099429,0.2692286,0.1934571
2007-07-09,2007,28,32.3,30.8,20.9,22.200000000000006,26.53333333333333,8.5,7.833333333333332,6.6,13.06,3.4371428571428573,3.0,1.0,0.0,24.02000000000004,23.23571428571432,21.800000000000008,22.5,21.927142857142865,21.550000000000008,98.85,93.25285714285714,87.75,17.11,16.53,16.19,17.95000000000005,20.13571428571432,30.450000000000053,28.17857142857145,10.800000000000011,8.042857142857137,4.199999999999989,25.600000000000023,24.15714285714289,22.050000000000068,3.8028571428571434,8.3,0.3217667,0.3513,0.2734,0.2545
2007-07-16,2007,29,33.2,32.40000000000001,20.7,21.366666666666664,27.35,11.0,10.1,9.2,11.4,5.164285714285714,4.0,2.0,0.0,25.420000000000016,23.808571428571447,21.620000000000005,22.600000000000023,21.331428571428606,19.53000000000003,99.48,87.86285714285714,78.57,17.27,15.974285714285712,14.23,16.950000000000045,19.450000000000028,35.05000000000001,30.478571428571453,16.599999999999966,11.028571428571427,3.1999999999999886,26.75,24.964285714285737,21.149999999999977,3.7342857142857135,14.5,0.3075571,0.3648429,0.3397,0.3642429
2007-07-23,2007,30,34.0,31.475,16.4,18.92,24.25,10.6,9.75,8.9,28.72,10.577142857142855,4.0,3.0,0.0,26.44,23.847142857142874,21.86000000000001,23.200000000000053,20.311428571428607,17.330000000000037,96.7,83.31857142857143,73.53,17.91,15.118571428571427,12.35,16.850000000000026,19.635714285714325,34.150000000000034,30.864285714285735,14.800000000000011,11.228571428571415,5.2999999999999545,27.900000000000034,25.250000000000032,23.150000000000034,3.6428571428571432,12.3,0.35897140000000005,0.4225,0.4017571,0.2960857
2007-07-30,2007,31,32.7,32.475,16.9,19.54285714285714,26.475,14.7,12.0,10.3,23.91,4.821428571428571,2.0,1.0,0.0,25.970000000000034,24.45000000000002,22.420000000000016,21.430000000000007,19.271428571428586,16.600000000000026,84.58,76.40428571428572,67.15,16.05,14.098571428571427,11.83,16.550000000000008,19.592857142857163,35.05000000000001,32.12142857142859,15.400000000000036,12.528571428571427,9.599999999999966,27.800000000000008,25.857142857142872,24.25,0.7714285714285715,3.2,0.4172286,0.4898714,0.3699286,0.3669714000000001
2007-08-06,2007,32,33.1,32.22,20.3,21.35,26.9,11.5,11.0,10.5,22.93,5.542857142857144,5.0,1.0,0.0,27.300000000000008,25.134285714285745,22.100000000000023,21.879999999999995,20.6557142857143,19.370000000000005,96.2,79.10428571428572,64.15,16.54,15.317142857142857,14.11,18.650000000000034,20.62142857142861,35.05000000000001,31.22142857142859,16.099999999999966,10.599999999999982,4.300000000000011,28.25,25.9214285714286,21.350000000000023,1.1414285714285712,5.2,0.2782429,0.2669571,0.2361286,0.2923
2007-08-13,2007,33,33.3,32.73333333333333,19.9,21.383333333333336,27.33333333333333,11.4,10.8,10.0,5.76,1.2942857142857143,3.0,0.0,0.0,26.460000000000036,25.307142857142885,23.850000000000023,23.129999999999995,21.352857142857157,19.870000000000005,91.78,81.59714285714286,73.58,17.82,16.021428571428572,14.58,21.150000000000034,21.7214285714286,34.950000000000045,32.807142857142885,13.400000000000036,11.085714285714287,7.5,28.25,27.264285714285737,25.600000000000023,2.042857142857143,7.4,0.2666667,0.1964571,0.2719333,0.2438857
2007-08-20,2007,34,34.7,32.725,19.9,20.95,26.775,13.2,11.85,10.1,12.06,1.99,2.0,1.0,0.0,29.080000000000037,27.94714285714288,27.02000000000004,21.080000000000037,19.38142857142859,17.730000000000018,74.72,63.68285714285715,55.97,15.81,14.24,12.72,20.25,21.707142857142873,39.25,35.99285714285717,17.599999999999966,14.285714285714295,8.600000000000023,30.450000000000053,28.850000000000023,27.850000000000023,1.0857142857142856,4.6,0.33937140000000005,0.3687143,0.35697140000000005,0.32912859999999994
2007-08-27,2007,35,34.0,31.660000000000004,21.5,21.95,26.950000000000006,12.2,10.05,7.9,34.26,13.051428571428573,6.0,3.0,1.0,24.530000000000033,24.04142857142859,23.670000000000016,23.25,22.74428571428573,21.73000000000001,96.78,93.19,87.23,17.9,17.391428571428573,16.31,20.45000000000005,21.435714285714308,31.25,28.850000000000023,10.299999999999956,7.414285714285711,4.300000000000011,26.100000000000023,25.14285714285717,24.75,8.278571428571428,15.5,0.2787857,0.3737429,0.2463571,0.2349857
2007-09-03,2007,36,32.9,32.25,20.9,21.514285714285712,26.9,11.2,10.625,9.9,19.96,6.4071428571428575,6.0,1.0,0.0,26.49000000000001,25.191428571428588,23.36000000000001,23.170000000000016,22.130000000000027,21.77000000000004,93.93,85.6542857142857,80.6,17.83,16.768571428571427,16.37,19.850000000000023,20.935714285714308,35.450000000000045,32.564285714285745,14.200000000000045,11.628571428571432,8.800000000000011,28.55000000000007,26.750000000000032,25.5,4.271428571428571,7.2,0.27955,0.3280571,0.2826857,0.3277143
2007-09-10,2007,37,33.0,32.6,21.6,21.725,27.2,11.1,10.833333333333336,10.3,37.78,9.21,6.0,1.0,1.0,25.950000000000053,25.21714285714288,24.379999999999995,23.650000000000034,22.5414285714286,20.95000000000005,95.85,87.0542857142857,82.88,18.44,17.228571428571428,15.59,20.05000000000001,21.22142857142859,36.05000000000001,33.56428571428573,15.599999999999964,12.342857142857142,9.300000000000011,28.950000000000053,27.39285714285717,26.399999999999977,4.824285714285715,14.4,0.2888167,0.3393,0.2889571,0.2660714
2007-09-17,2007,38,34.1,33.75,21.1,21.883333333333336,27.83333333333333,12.4,11.7,10.4,19.3,7.097142857142857,5.0,2.0,0.0,27.340000000000032,26.280000000000022,24.780000000000033,22.77000000000004,21.967142857142886,21.27000000000004,86.68,78.99000000000002,73.9,17.45,16.604285714285716,15.84,19.55000000000001,21.107142857142872,36.75,34.89285714285716,16.199999999999992,13.785714285714285,10.800000000000011,29.350000000000023,28.00000000000001,26.5,1.1428571428571428,4.3,0.3156571,0.4172,0.3545,0.3326429
2007-09-24,2007,39,35.5,34.75,21.6,22.116666666666664,28.4,12.9,12.65,12.4,20.93,6.5757142857142865,5.0,2.0,0.0,27.76000000000005,25.584285714285745,24.18000000000001,23.629999999999995,23.165714285714287,22.800000000000008,97.15,87.73,77.47,18.41,17.874285714285715,17.42,21.550000000000008,22.264285714285727,37.650000000000034,31.89285714285717,16.100000000000026,9.628571428571444,2.800000000000012,30.200000000000053,27.07857142857143,24.149999999999977,10.418571428571427,47.13,0.2309,0.3128,0.2363429,0.2308857
2007-10-01,2007,40,34.2,33.800000000000004,21.8,22.48,28.4,10.6,10.6,10.6,12.78,5.021428571428572,7.0,2.0,0.0,28.29000000000002,26.398571428571447,24.590000000000032,23.050000000000008,22.130000000000027,20.470000000000027,92.27,79.79142857142857,67.2,17.86,16.81142857142857,15.14,21.650000000000034,22.392857142857174,36.450000000000045,34.47857142857145,14.800000000000011,12.085714285714273,9.800000000000011,29.800000000000008,28.435714285714322,27.350000000000023,3.571428571428572,15.9,0.3199714,0.29347140000000005,0.2544167,0.3151
2007-10-08,2007,41,35.2,33.7,21.9,22.8,29.0,12.3,12.3,12.3,21.7,8.26142857142857,6.0,2.0,0.0,28.650000000000034,26.274285714285746,24.780000000000033,24.5,23.370000000000022,21.73000000000001,97.93,86.43571428571428,70.22,19.48,18.18714285714286,16.46,21.850000000000023,22.6214285714286,37.05000000000001,33.078571428571465,14.100000000000026,10.457142857142863,5.699999999999987,30.25,27.850000000000023,25.950000000000053,11.44,27.6,0.3851857,0.4381286,0.4050714,0.3106286
2007-10-15,2007,42,32.1,31.4,20.9,22.14,27.0,10.6,9.55,8.5,33.67,17.47285714285714,6.0,5.0,1.0,24.920000000000016,23.897142857142878,22.780000000000033,24.670000000000016,23.04000000000002,21.27000000000004,98.77,95.61571428571428,86.22,19.66,17.79,15.89,18.75,21.59285714285716,31.350000000000023,28.107142857142886,12.600000000000026,6.514285714285727,3.0,26.399999999999977,24.850000000000016,24.0,10.99,23.2,0.2251286,0.2383857,0.1505143,0.1959857
2007-10-22,2007,43,34.0,31.7,21.6,22.275,26.925,11.1,9.275,7.8,11.1,5.025714285714286,6.0,1.0,0.0,25.670000000000016,24.67428571428573,24.100000000000023,24.570000000000054,23.927142857142886,23.06,99.12,96.00428571428571,91.35,19.46,18.8,17.93,20.25,21.707142857142873,33.150000000000034,31.107142857142893,12.100000000000026,9.400000000000018,5.599999999999965,27.200000000000053,26.407142857142876,24.75,10.624285714285717,17.6,0.4034714,0.4229,0.3202286,0.4087
2007-10-29,2007,44,34.8,33.7,22.5,22.925,28.7,11.9,11.433333333333332,10.9,58.18,12.465714285714286,4.0,2.0,1.0,28.350000000000023,26.114285714285728,24.43000000000001,25.27000000000004,22.690000000000023,20.580000000000037,98.43,83.98571428571428,65.62,20.4,17.495714285714286,15.32,21.150000000000034,22.321428571428584,35.35000000000002,32.29285714285717,13.800000000000011,9.97142857142858,5.7000000000000455,29.200000000000053,27.307142857142885,25.100000000000023,7.2285714285714295,20.2,0.2657429,0.2469143,0.2856,0.2923143
2007-11-05,2007,45,33.5,33.125,21.6,22.25,27.675,11.4,10.85,10.5,38.44,12.824285714285713,6.0,4.0,1.0,27.01000000000005,24.890000000000033,22.950000000000053,25.23000000000001,23.698571428571462,22.590000000000032,98.32,94.11428571428571,82.08,20.42,18.58428571428572,17.27,21.45000000000005,22.307142857142885,34.25,30.378571428571433,12.799999999999955,8.071428571428546,3.6999999999999886,28.450000000000053,26.342857142857167,24.0,13.914285714285713,31.9,0.3334571,0.33112859999999994,0.3242571,0.2469
2007-11-12,2007,46,33.3,30.58,21.8,22.74285714285714,26.62,10.9,7.8599999999999985,6.0,29.57,10.94,6.0,3.0,0.0,26.590000000000032,24.82571428571432,23.650000000000034,25.100000000000023,23.9614285714286,22.93000000000001,99.1,95.60142857142857,88.27,20.17,18.824285714285715,17.65,21.150000000000034,22.49285714285717,35.450000000000045,29.03571428571432,12.300000000000011,6.5428571428571445,2.1999999999999886,29.30000000000007,25.76428571428573,24.150000000000034,18.457142857142856,58.3,0.1784286,0.1853,0.12875,0.2167714
2007-11-19,2007,47,32.4,31.38333333333333,22.4,22.84,27.125,9.2,8.35,6.4,41.28,16.51142857142857,5.0,4.0,1.0,25.36000000000001,24.684285714285732,24.150000000000034,24.890000000000054,23.970000000000034,23.23000000000001,99.43,96.23571428571428,92.12,19.89,18.81,17.92,21.25,22.564285714285734,32.05000000000001,29.692857142857157,9.300000000000011,7.1285714285714175,5.0,27.399999999999977,26.128571428571433,25.149999999999977,8.17,12.0,0.2284714,0.1996714,0.1886571,0.2345571
2007-11-26,2007,48,33.0,32.73333333333333,22.8,22.85,27.9,10.0,10.0,10.0,32.25,12.225714285714286,6.0,4.0,1.0,26.320000000000054,25.237142857142878,24.650000000000034,24.870000000000005,23.734285714285733,22.629999999999995,98.48,92.29,83.03,19.9,18.57714285714286,17.3,21.150000000000034,22.335714285714307,32.350000000000016,30.164285714285736,11.199999999999989,7.828571428571429,5.300000000000012,26.75,26.250000000000014,25.850000000000023,8.739999999999998,23.2,0.16564,0.1819143,0.1793,0.1276
2007-12-03,2007,49,34.2,32.8,22.6,23.43333333333333,28.85,11.6,10.25,8.9,42.62,12.18142857142857,5.0,3.0,1.0,27.590000000000032,26.004285714285746,24.650000000000034,24.710000000000036,23.148571428571447,22.11000000000001,95.72,86.3857142857143,75.78,19.7,17.94857142857143,16.86,21.150000000000034,22.23571428571432,34.650000000000034,32.40714285714288,12.600000000000026,10.171428571428562,7.299999999999954,28.850000000000023,27.321428571428605,25.600000000000023,5.0114285714285725,13.2,0.2993714000000001,0.3498429,0.3367143,0.2615857
2007-12-10,2007,50,32.9,31.58,22.4,23.26,27.66666666666667,9.6,8.733333333333334,7.6,23.15,10.604285714285714,6.0,4.0,0.0,25.04000000000002,24.05714285714288,22.75,24.5,23.26714285714288,22.080000000000037,98.4,95.79142857142857,91.7,19.48,18.068571428571428,16.72,20.150000000000034,22.078571428571454,33.450000000000045,28.207142857142877,13.300000000000011,6.1285714285714255,3.300000000000012,26.80000000000007,25.14285714285717,22.899999999999977,14.031428571428574,21.9,0.3138333,0.29374290000000003,0.2335143,0.2426
2007-12-17,2007,51,32.4,32.166666666666664,21.7,22.72,27.633333333333336,9.8,9.1,8.3,71.9,16.424285714285716,5.0,3.0,1.0,24.600000000000023,24.45428571428573,24.129999999999995,24.31,23.42285714285716,21.44,98.7,94.61428571428571,84.55,19.19,18.214285714285715,16.07,21.150000000000034,22.107142857142893,31.75,28.86428571428573,10.599999999999966,6.757142857142843,3.6000000000000227,26.450000000000053,25.48571428571432,24.900000000000034,10.177142857142854,17.5,0.2698,0.2367143,0.2756857,0.2755143
2007-12-24,2007,52,32.0,31.175,21.5,23.02,26.6,8.2,7.949999999999998,7.7,23.93,11.305,8.0,5.0,0.0,24.830000000000037,24.225000000000023,22.99000000000001,24.280000000000033,23.30625000000001,22.170000000000016,98.95,95.25875,89.72,19.15,18.0725,16.86,20.05000000000001,21.425000000000026,33.150000000000034,28.975000000000033,11.900000000000036,7.550000000000003,3.400000000000034,27.200000000000053,25.20000000000004,23.75,11.5125,33.3,0.1992,0.23082220000000006,0.1947667,0.17111110000000002
2008-01-01,2008,1,31.4,29.74,22.6,22.75,25.8,6.3,6.3,6.3,31.78,10.262857142857145,6.0,2.0,1.0,23.710000000000036,22.94571428571432,22.070000000000054,22.550000000000008,22.05000000000002,21.400000000000034,99.48,95.28,88.4,17.24,16.681428571428572,16.02,20.150000000000034,20.835714285714317,28.950000000000053,25.935714285714308,8.800000000000011,5.099999999999999,1.8000000000000114,24.899999999999977,23.38571428571432,22.149999999999977,8.944285714285714,28.8,0.1914714,0.1872429,0.15541429999999998,0.17601429999999998
2008-01-08,2008,2,33.8,32.575,21.8,22.66666666666666,27.43333333333333,11.2,9.466666666666667,7.2,69.99,13.709999999999996,5.0,2.0,1.0,26.070000000000054,24.884285714285745,23.080000000000037,24.800000000000008,23.940000000000023,21.590000000000032,97.9,94.96857142857141,92.45,19.93,18.86571428571429,16.27,19.25,22.035714285714306,32.350000000000016,30.6214285714286,11.700000000000045,8.585714285714298,3.8000000000000114,27.75,26.32857142857146,24.950000000000053,9.131428571428572,19.3,0.4449333,0.4697286,0.27585,0.3569
2008-01-15,2008,3,31.3,30.766666666666666,21.9,22.450000000000006,27.5,10.25,9.183333333333334,7.65,42.55,14.655714285714286,6.0,3.0,2.0,24.920000000000016,24.057142857142885,23.140000000000054,24.050000000000008,23.100000000000033,22.650000000000034,99.8,95.12571428571428,89.47,18.93,17.84,17.35,21.650000000000034,22.207142857142877,31.650000000000034,28.17857142857145,9.699999999999989,5.9714285714285715,0.8000000000000114,26.80000000000007,25.19285714285717,23.149999999999977,13.347142857142856,61.87,0.1882286,0.1699714,0.2208286,0.2332429
2008-01-22,2008,4,32.2,32.03333333333333,22.8,23.17142857142857,27.566666666666666,9.3,8.9,8.1,28.39,15.714285714285715,7.0,6.0,0.0,26.370000000000005,25.248571428571445,24.75,24.54000000000002,23.861428571428586,23.379999999999995,97.95,93.0,87.8,19.49,18.68571428571429,18.2,21.05000000000001,22.278571428571443,34.450000000000045,31.36428571428575,12.400000000000036,9.085714285714305,5.5,28.350000000000023,26.821428571428594,25.800000000000008,9.428571428571429,20.1,0.27797140000000004,0.29567140000000003,0.3249286,0.2219143
